snapshot_date,store_id,sku_id,stock_level,reorder_point,days_of_supply,is_below_reorder,is_stockout_risk,overstock_flag,inventory_value
2023-03-12,STR-008,SKU-1040,1125,41,276.4,0,0,0,3380456.25
2023-03-26,STR-008,SKU-1040,1476,41,364.0,0,0,1,4435158.6
2023-04-09,STR-008,SKU-1040,105,41,16.2,0,0,0,315509.25
2023-04-23,STR-008,SKU-1040,462,41,137.7,0,0,0,1388240.7
2023-05-07,STR-008,SKU-1040,766,41,72.1,0,0,0,2301715.1
2023-05-21,STR-008,SKU-1040,944,41,84.6,0,0,0,2836578.4
2023-06-04,STR-008,SKU-1040,452,41,95.5,0,0,0,1358192.2
2023-06-18,STR-008,SKU-1040,382,41,87.1,0,0,0,1147852.7
2023-07-02,STR-008,SKU-1040,1116,41,168.4,0,0,0,3353412.6
2023-07-16,STR-008,SKU-1040,1277,41,146.0,0,0,0,3837193.45
2023-07-30,STR-008,SKU-1040,182,41,84.7,0,0,0,546882.7
2023-08-13,STR-008,SKU-1040,783,41,70.1,0,0,0,2352797.55
2023-08-27,STR-008,SKU-1040,1417,41,175.0,0,0,1,4257872.45
2023-09-10,STR-008,SKU-1040,1054,41,351.6,0,0,0,3167111.9
2023-09-24,STR-008,SKU-1040,261,41,22.7,0,0,0,784265.85
2023-10-08,STR-008,SKU-1040,641,41,381.2,0,0,0,1926108.85
2023-10-22,STR-008,SKU-1040,1004,41,286.6,0,0,0,3016869.4
2023-11-05,STR-008,SKU-1040,1382,41,392.6,0,0,1,4152702.7
2023-11-19,STR-008,SKU-1040,833,41,162.7,0,0,0,2503040.05
2023-12-03,STR-008,SKU-1040,687,41,106.2,0,0,0,2064331.95
2023-12-17,STR-008,SKU-1040,545,41,69.9,0,0,0,1637643.25
2023-12-31,STR-008,SKU-1040,1159,41,289.0,0,0,0,3482621.15
2024-01-14,STR-008,SKU-1040,854,41,72.2,0,0,0,2566141.9
2024-01-28,STR-008,SKU-1040,284,41,42.1,0,0,0,853377.4
2024-02-11,STR-008,SKU-1040,377,41,38.5,0,0,0,1132828.45
2024-02-25,STR-008,SKU-1040,1336,41,136.7,0,0,0,4014479.6
2024-03-10,STR-008,SKU-1040,177,41,15.3,0,0,0,531858.45
2024-03-24,STR-008,SKU-1040,801,41,333.1,0,0,0,2406884.85
2024-04-07,STR-008,SKU-1040,168,41,14.5,0,0,0,504814.8
2024-04-21,STR-008,SKU-1040,364,41,94.4,0,0,0,1093765.4
2024-05-05,STR-008,SKU-1040,244,41,41.7,0,0,0,733183.4
2024-05-19,STR-008,SKU-1040,142,41,21.5,0,0,0,426688.7
2024-06-02,STR-008,SKU-1040,1229,41,227.2,0,0,0,3692960.65
2024-06-16,STR-008,SKU-1040,1218,41,126.6,0,0,0,3659907.3
2024-06-30,STR-008,SKU-1040,1018,41,107.7,0,0,0,3058937.3
2023-01-01,STR-008,SKU-1041,450,41,133.3,0,0,0,1208074.5
2023-01-15,STR-008,SKU-1041,165,41,15.0,0,0,0,442960.65
2023-01-29,STR-008,SKU-1041,316,41,41.2,0,0,0,848336.76
2023-02-12,STR-008,SKU-1041,306,41,26.3,0,0,0,821490.66
2023-02-26,STR-008,SKU-1041,431,41,212.9,0,0,0,1157066.91
2023-03-12,STR-008,SKU-1041,295,41,108.2,0,0,0,791959.95
2023-03-26,STR-008,SKU-1041,358,41,57.9,0,0,0,961090.38
2023-04-09,STR-008,SKU-1041,181,41,17.2,0,0,0,485914.41
2023-04-23,STR-008,SKU-1041,388,41,41.3,0,0,0,1041628.68
2023-05-07,STR-008,SKU-1041,396,41,109.7,0,0,0,1063105.56
2023-05-21,STR-008,SKU-1041,466,41,43.2,0,0,1,1251028.26
2023-06-04,STR-008,SKU-1041,168,41,28.8,0,0,0,451014.48
2023-06-18,STR-008,SKU-1041,325,41,110.2,0,0,0,872498.25
2023-07-02,STR-008,SKU-1041,38,41,3.3,1,0,0,102015.18
2023-07-16,STR-008,SKU-1041,334,41,65.6,0,0,0,896659.74
2023-07-30,STR-008,SKU-1041,379,41,52.0,0,0,0,1017467.19
2023-08-13,STR-008,SKU-1041,311,41,32.1,0,0,0,834913.71
2023-08-27,STR-008,SKU-1041,362,41,256.5,0,0,0,971828.82
2023-09-10,STR-008,SKU-1041,321,41,47.4,0,0,0,861759.81
2023-09-24,STR-008,SKU-1041,308,41,98.0,0,0,0,826859.88
2023-10-08,STR-008,SKU-1041,406,41,38.4,0,0,0,1089951.66
2023-10-22,STR-008,SKU-1041,195,41,24.0,0,0,0,523498.95
2023-11-05,STR-008,SKU-1041,314,41,32.2,0,0,0,842967.54
2023-11-19,STR-008,SKU-1041,363,41,46.5,0,0,0,974513.43
2023-12-03,STR-008,SKU-1041,374,41,31.9,0,0,0,1004044.14
2023-12-17,STR-008,SKU-1041,105,41,17.8,0,0,0,281884.05
2023-12-31,STR-008,SKU-1041,314,41,93.8,0,0,0,842967.54
2024-01-14,STR-008,SKU-1041,286,41,101.8,0,0,0,767798.46
2024-01-28,STR-008,SKU-1041,21,41,3.3,1,0,0,56376.81
2024-02-11,STR-008,SKU-1041,265,41,43.3,0,0,0,711421.65
2024-02-25,STR-008,SKU-1041,416,41,350.4,0,0,0,1116797.76
2024-03-10,STR-008,SKU-1041,475,41,90.8,0,0,1,1275189.75
2024-03-24,STR-008,SKU-1041,248,41,100.0,0,0,0,665783.28
2024-04-07,STR-008,SKU-1041,428,41,53.5,0,0,0,1149013.08
2024-04-21,STR-008,SKU-1041,239,41,21.2,0,0,0,641621.79
2024-05-05,STR-008,SKU-1041,346,41,70.8,0,0,0,928875.06
2024-05-19,STR-008,SKU-1041,106,41,19.9,0,0,0,284568.66
2024-06-02,STR-008,SKU-1041,176,41,21.2,0,0,0,472491.36
2024-06-16,STR-008,SKU-1041,53,41,6.3,0,0,0,142284.33
2024-06-30,STR-008,SKU-1041,442,41,48.6,0,0,0,1186597.62
2023-01-01,STR-008,SKU-1042,368,56,45.9,0,0,0,310926.88
2023-01-15,STR-008,SKU-1042,1285,56,322.3,0,0,0,1085709.35
2023-01-29,STR-008,SKU-1042,164,56,32.2,0,0,0,138565.24
2023-02-12,STR-008,SKU-1042,467,56,161.0,0,0,0,394572.97
2023-02-26,STR-008,SKU-1042,1662,56,144.8,0,0,0,1404240.42
2023-03-12,STR-008,SKU-1042,1405,56,126.8,0,0,0,1187098.55
2023-03-26,STR-008,SKU-1042,1430,56,200.8,0,0,0,1208221.3
2023-04-09,STR-008,SKU-1042,1142,56,168.5,0,0,0,964887.22
2023-04-23,STR-008,SKU-1042,541,56,52.6,0,0,0,457096.31
2023-05-07,STR-008,SKU-1042,1509,56,577.6,0,0,0,1274969.19
2023-05-21,STR-008,SKU-1042,98,56,11.4,0,0,0,82801.18
2023-06-04,STR-008,SKU-1042,1367,56,190.4,0,0,0,1154991.97
2023-06-18,STR-008,SKU-1042,1920,56,192.2,0,0,1,1622227.2
2023-07-02,STR-008,SKU-1042,60,56,15.3,0,0,0,50694.6
2023-07-16,STR-008,SKU-1042,1263,56,909.5,0,0,0,1067121.33
2023-07-30,STR-008,SKU-1042,443,56,46.2,0,0,0,374295.13
2023-08-13,STR-008,SKU-1042,1824,56,318.3,0,0,1,1541115.84
2023-08-27,STR-008,SKU-1042,1650,56,142.8,0,0,0,1394101.5
2023-09-10,STR-008,SKU-1042,249,56,64.7,0,0,0,210382.59
2023-09-24,STR-008,SKU-1042,875,56,756.9,0,0,0,739296.25
2023-10-08,STR-008,SKU-1042,1586,56,188.9,0,0,0,1340027.26
2023-10-22,STR-008,SKU-1042,1643,56,137.3,0,0,0,1388187.13
2023-11-05,STR-008,SKU-1042,1018,56,219.1,0,0,0,860118.38
2023-11-19,STR-008,SKU-1042,1811,56,1155.8,0,0,1,1530132.01
2023-12-03,STR-008,SKU-1042,1495,56,413.7,0,0,0,1263140.45
2023-12-17,STR-008,SKU-1042,804,56,244.6,0,0,0,679307.64
2023-12-31,STR-008,SKU-1042,1214,56,658.6,0,0,0,1025720.74
2024-01-14,STR-008,SKU-1042,1154,56,272.4,0,0,0,975026.14
2024-01-28,STR-008,SKU-1042,1347,56,839.0,0,0,0,1138093.77
2024-02-11,STR-008,SKU-1042,1528,56,388.9,0,0,0,1291022.48
2024-02-25,STR-008,SKU-1042,1267,56,1254.7,0,0,0,1070500.97
2024-03-10,STR-008,SKU-1042,1416,56,265.2,0,0,0,1196392.56
2024-03-24,STR-008,SKU-1042,849,56,327.5,0,0,0,717328.59
2024-04-07,STR-008,SKU-1042,1163,56,1120.8,0,0,0,982630.33
2024-04-21,STR-008,SKU-1042,1779,56,275.7,0,0,1,1503094.89
2024-05-05,STR-008,SKU-1042,1425,56,746.4,0,0,0,1203996.75
2024-05-19,STR-008,SKU-1042,1221,56,220.8,0,0,0,1031635.11
2024-06-02,STR-008,SKU-1042,1617,56,235.5,0,0,0,1366219.47
2024-06-16,STR-008,SKU-1042,1726,56,188.5,0,0,0,1458314.66
2024-06-30,STR-008,SKU-1042,1194,56,1068.1,0,0,0,1008822.54
2023-01-01,STR-008,SKU-1043,1105,39,212.3,0,0,1,3409974.75
2023-01-15,STR-008,SKU-1043,734,39,248.9,0,0,0,2265087.3
2023-01-29,STR-008,SKU-1043,929,39,393.4,0,0,0,2866847.55
2023-02-12,STR-008,SKU-1043,366,39,53.6,0,0,0,1129457.7
2023-02-26,STR-008,SKU-1043,169,39,29.6,0,0,0,521525.55
2023-03-12,STR-008,SKU-1043,776,39,162.3,0,0,0,2394697.2
2023-03-26,STR-008,SKU-1043,654,39,60.4,0,0,0,2018211.3
2023-04-09,STR-008,SKU-1043,338,39,43.2,0,0,0,1043051.1
2023-04-23,STR-008,SKU-1043,727,39,91.3,0,0,0,2243485.65
2023-05-07,STR-008,SKU-1043,619,39,60.8,0,0,0,1910203.05
2023-05-21,STR-008,SKU-1043,549,39,173.3,0,0,0,1694186.55
2023-06-04,STR-008,SKU-1043,193,39,20.9,0,0,0,595588.35
2023-06-18,STR-008,SKU-1043,182,39,20.5,0,0,0,561642.9
2023-07-02,STR-008,SKU-1043,232,39,24.3,0,0,0,715940.4
2023-07-16,STR-008,SKU-1043,1020,39,235.5,0,0,1,3147669.0
2023-07-30,STR-008,SKU-1043,699,39,99.4,0,0,0,2157079.05
2023-08-13,STR-008,SKU-1043,1055,39,391.6,0,0,1,3255677.25
2023-08-27,STR-008,SKU-1043,142,39,46.5,0,0,0,438204.9
2023-09-10,STR-008,SKU-1043,47,39,4.7,0,0,0,145039.65
2023-09-24,STR-008,SKU-1043,355,39,63.1,0,0,0,1095512.25
2023-10-08,STR-008,SKU-1043,524,39,65.3,0,0,0,1617037.8
2023-10-22,STR-008,SKU-1043,275,39,42.4,0,0,0,848636.25
2023-11-05,STR-008,SKU-1043,496,39,70.6,0,0,0,1530631.2
2023-11-19,STR-008,SKU-1043,6,39,2.8,1,1,0,18515.7
2023-12-03,STR-008,SKU-1043,728,39,90.6,0,0,0,2246571.6
2023-12-17,STR-008,SKU-1043,907,39,85.8,0,0,0,2798956.65
2023-12-31,STR-008,SKU-1043,5,39,0.5,1,1,0,15429.75
2024-01-14,STR-008,SKU-1043,838,39,503.5,0,0,0,2586026.1
2024-01-28,STR-008,SKU-1043,719,39,90.6,0,0,0,2218798.05
2024-02-11,STR-008,SKU-1043,777,39,581.0,0,0,0,2397783.15
2024-02-25,STR-008,SKU-1043,960,39,360.9,0,0,0,2962512.0
2024-03-10,STR-008,SKU-1043,933,39,111.1,0,0,0,2879191.35
2024-03-24,STR-008,SKU-1043,243,39,46.0,0,0,0,749885.85
2024-04-07,STR-008,SKU-1043,4,39,0.6,1,1,0,12343.8
2024-04-21,STR-008,SKU-1043,432,39,318.6,0,0,0,1333130.4
2024-05-05,STR-008,SKU-1043,545,39,386.8,0,0,0,1681842.75
2024-05-19,STR-008,SKU-1043,993,39,192.4,0,0,0,3064348.35
2024-06-02,STR-008,SKU-1043,522,39,57.9,0,0,0,1610865.9
2024-06-16,STR-008,SKU-1043,72,39,6.2,0,0,0,222188.4
2024-06-30,STR-008,SKU-1043,212,39,38.9,0,0,0,654221.4
2023-01-01,STR-008,SKU-1044,325,60,27.5,0,0,0,68406.0
2023-01-15,STR-008,SKU-1044,284,60,249.7,0,0,0,59776.32
2023-01-29,STR-008,SKU-1044,0,60,0.0,1,1,0,0.0
2023-02-12,STR-008,SKU-1044,57,60,9.5,1,0,0,11997.36
2023-02-26,STR-008,SKU-1044,383,60,33.7,0,0,0,80613.84
2023-03-12,STR-008,SKU-1044,208,60,63.2,0,0,0,43779.84
2023-03-26,STR-008,SKU-1044,473,60,253.4,0,0,0,99557.04
2023-04-09,STR-008,SKU-1044,150,60,18.9,0,0,0,31572.0
2023-04-23,STR-008,SKU-1044,179,60,26.5,0,0,0,37675.92
2023-05-07,STR-008,SKU-1044,141,60,31.4,0,0,0,29677.68
2023-05-21,STR-008,SKU-1044,557,60,160.6,0,0,1,117237.36
2023-06-04,STR-008,SKU-1044,417,60,221.8,0,0,0,87770.16
2023-06-18,STR-008,SKU-1044,479,60,50.8,0,0,0,100819.92
2023-07-02,STR-008,SKU-1044,561,60,56.1,0,0,1,118079.28
2023-07-16,STR-008,SKU-1044,258,60,22.2,0,0,0,54303.84
2023-07-30,STR-008,SKU-1044,430,60,70.8,0,0,0,90506.4
2023-08-13,STR-008,SKU-1044,450,60,83.6,0,0,0,94716.0
2023-08-27,STR-008,SKU-1044,57,60,4.8,1,0,0,11997.36
2023-09-10,STR-008,SKU-1044,156,60,31.7,0,0,0,32834.88
2023-09-24,STR-008,SKU-1044,41,60,5.2,1,0,0,8629.68
2023-10-08,STR-008,SKU-1044,27,60,3.4,1,1,0,5682.96
2023-10-22,STR-008,SKU-1044,98,60,9.2,0,0,0,20627.04
2023-11-05,STR-008,SKU-1044,312,60,76.2,0,0,0,65669.76
2023-11-19,STR-008,SKU-1044,307,60,30.8,0,0,0,64617.36
2023-12-03,STR-008,SKU-1044,423,60,209.6,0,0,0,89033.04
2023-12-17,STR-008,SKU-1044,528,60,64.6,0,0,0,111133.44
2023-12-31,STR-008,SKU-1044,74,60,10.7,0,0,0,15575.52
2024-01-14,STR-008,SKU-1044,251,60,147.9,0,0,0,52830.48
2024-01-28,STR-008,SKU-1044,520,60,53.9,0,0,0,109449.6
2024-02-11,STR-008,SKU-1044,451,60,53.3,0,0,0,94926.48
2024-02-25,STR-008,SKU-1044,520,60,125.4,0,0,0,109449.6
2024-03-10,STR-008,SKU-1044,74,60,8.5,0,0,0,15575.52
2024-03-24,STR-008,SKU-1044,44,60,4.7,1,0,0,9261.12
2024-04-07,STR-008,SKU-1044,597,60,64.8,0,0,1,125656.56
2024-04-21,STR-008,SKU-1044,483,60,65.4,0,0,0,101661.84
2024-05-05,STR-008,SKU-1044,22,60,2.1,1,1,0,4630.56
2024-05-19,STR-008,SKU-1044,354,60,210.6,0,0,0,74509.92
2024-06-02,STR-008,SKU-1044,156,60,23.2,0,0,0,32834.88
2024-06-16,STR-008,SKU-1044,59,60,12.3,1,0,0,12418.32
2024-06-30,STR-008,SKU-1044,597,60,203.7,0,0,1,125656.56
2023-01-01,STR-008,SKU-1045,51,27,9.7,0,0,0,80286.75
2023-01-15,STR-008,SKU-1045,49,27,28.9,0,0,0,77138.25
2023-01-29,STR-008,SKU-1045,594,27,107.8,0,0,0,935104.5
2023-02-12,STR-008,SKU-1045,571,27,236.1,0,0,0,898896.75
2023-02-26,STR-008,SKU-1045,177,27,58.6,0,0,0,278642.25
2023-03-12,STR-008,SKU-1045,452,27,64.5,0,0,0,711561.0
2023-03-26,STR-008,SKU-1045,210,27,48.6,0,0,0,330592.5
2023-04-09,STR-008,SKU-1045,553,27,92.4,0,0,0,870560.25
2023-04-23,STR-008,SKU-1045,258,27,201.0,0,0,0,406156.5
2023-05-07,STR-008,SKU-1045,464,27,117.4,0,0,0,730452.0
2023-05-21,STR-008,SKU-1045,268,27,25.1,0,0,0,421899.0
2023-06-04,STR-008,SKU-1045,256,27,42.3,0,0,0,403008.0
2023-06-18,STR-008,SKU-1045,571,27,109.2,0,0,0,898896.75
2023-07-02,STR-008,SKU-1045,594,27,56.4,0,0,0,935104.5
2023-07-16,STR-008,SKU-1045,202,27,36.6,0,0,0,317998.5
2023-07-30,STR-008,SKU-1045,0,27,0.0,1,1,0,0.0
2023-08-13,STR-008,SKU-1045,257,27,29.0,0,0,0,404582.25
2023-08-27,STR-008,SKU-1045,592,27,103.1,0,0,0,931956.0
2023-09-10,STR-008,SKU-1045,150,27,13.8,0,0,0,236137.5
2023-09-24,STR-008,SKU-1045,252,27,52.1,0,0,0,396711.0
2023-10-08,STR-008,SKU-1045,662,27,77.1,0,0,1,1042153.5
2023-10-22,STR-008,SKU-1045,212,27,129.5,0,0,0,333741.0
2023-11-05,STR-008,SKU-1045,569,27,48.8,0,0,0,895748.25
2023-11-19,STR-008,SKU-1045,323,27,125.9,0,0,0,508482.75
2023-12-03,STR-008,SKU-1045,196,27,74.2,0,0,0,308553.0
2023-12-17,STR-008,SKU-1045,128,27,20.1,0,0,0,201504.0
2023-12-31,STR-008,SKU-1045,602,27,130.2,0,0,1,947698.5
2024-01-14,STR-008,SKU-1045,577,27,54.4,0,0,0,908342.25
2024-01-28,STR-008,SKU-1045,168,27,22.7,0,0,0,264474.0
2024-02-11,STR-008,SKU-1045,596,27,58.5,0,0,0,938253.0
2024-02-25,STR-008,SKU-1045,475,27,83.7,0,0,0,747768.75
2024-03-10,STR-008,SKU-1045,555,27,204.8,0,0,0,873708.75
2024-03-24,STR-008,SKU-1045,282,27,99.4,0,0,0,443938.5
2024-04-07,STR-008,SKU-1045,480,27,41.8,0,0,0,755640.0
2024-04-21,STR-008,SKU-1045,481,27,102.6,0,0,0,757214.25
2024-05-05,STR-008,SKU-1045,654,27,268.0,0,0,1,1029559.5
2024-05-19,STR-008,SKU-1045,653,27,64.1,0,0,1,1027985.25
2024-06-02,STR-008,SKU-1045,600,27,105.0,0,0,1,944550.0
2024-06-16,STR-008,SKU-1045,21,27,3.0,1,0,0,33059.25
2024-06-30,STR-008,SKU-1045,662,27,156.4,0,0,1,1042153.5
2023-01-01,STR-008,SKU-1046,71,50,23.8,0,0,0,17131.59
2023-01-15,STR-008,SKU-1046,205,50,47.4,0,0,0,49464.45
2023-01-29,STR-008,SKU-1046,135,50,19.9,0,0,0,32574.15
2023-02-12,STR-008,SKU-1046,162,50,33.7,0,0,0,39088.98
2023-02-26,STR-008,SKU-1046,548,50,49.4,0,0,0,132226.92
2023-03-12,STR-008,SKU-1046,465,50,104.5,0,0,0,112199.85
2023-03-26,STR-008,SKU-1046,643,50,61.1,0,0,0,155149.47
2023-04-09,STR-008,SKU-1046,705,50,280.3,0,0,1,170109.45
2023-04-23,STR-008,SKU-1046,561,50,61.3,0,0,0,135363.69
2023-05-07,STR-008,SKU-1046,432,50,45.3,0,0,0,104237.28
2023-05-21,STR-008,SKU-1046,212,50,38.1,0,0,0,51153.48
2023-06-04,STR-008,SKU-1046,186,50,36.4,0,0,0,44879.94
2023-06-18,STR-008,SKU-1046,351,50,58.4,0,0,0,84692.79
2023-07-02,STR-008,SKU-1046,61,50,12.6,0,0,0,14718.69
2023-07-16,STR-008,SKU-1046,559,50,61.2,0,0,0,134881.11
2023-07-30,STR-008,SKU-1046,662,50,56.3,0,0,0,159733.98
2023-08-13,STR-008,SKU-1046,41,50,6.0,1,0,0,9892.89
2023-08-27,STR-008,SKU-1046,416,50,48.6,0,0,0,100376.64
2023-09-10,STR-008,SKU-1046,357,50,65.1,0,0,0,86140.53
2023-09-24,STR-008,SKU-1046,208,50,203.6,0,0,0,50188.32
2023-10-08,STR-008,SKU-1046,436,50,41.8,0,0,0,105202.44
2023-10-22,STR-008,SKU-1046,485,50,129.3,0,0,0,117025.65
2023-11-05,STR-008,SKU-1046,236,50,55.6,0,0,0,56944.44
2023-11-19,STR-008,SKU-1046,583,50,82.0,0,0,0,140672.07
2023-12-03,STR-008,SKU-1046,98,50,31.1,0,0,0,23646.42
2023-12-17,STR-008,SKU-1046,451,50,49.0,0,0,0,108821.79
2023-12-31,STR-008,SKU-1046,159,50,119.9,0,0,0,38365.11
2024-01-14,STR-008,SKU-1046,610,50,52.0,0,0,0,147186.9
2024-01-28,STR-008,SKU-1046,462,50,264.4,0,0,0,111475.98
2024-02-11,STR-008,SKU-1046,404,50,92.1,0,0,0,97481.16
2024-02-25,STR-008,SKU-1046,298,50,44.8,0,0,0,71904.42
2024-03-10,STR-008,SKU-1046,563,50,199.1,0,0,0,135846.27
2024-03-24,STR-008,SKU-1046,661,50,95.0,0,0,0,159492.69
2024-04-07,STR-008,SKU-1046,688,50,187.4,0,0,1,166007.52
2024-04-21,STR-008,SKU-1046,26,50,4.2,1,0,0,6273.54
2024-05-05,STR-008,SKU-1046,88,50,30.7,0,0,0,21233.52
2024-05-19,STR-008,SKU-1046,9,50,1.1,1,1,0,2171.61
2024-06-02,STR-008,SKU-1046,51,50,11.0,0,0,0,12305.79
2024-06-16,STR-008,SKU-1046,360,50,176.4,0,0,0,86864.4
2024-06-30,STR-008,SKU-1046,173,50,24.0,0,0,0,41743.17
2023-01-01,STR-008,SKU-1047,706,99,126.2,0,0,0,1256206.98
2023-01-15,STR-008,SKU-1047,1159,99,382.7,0,0,0,2062243.47
2023-01-29,STR-008,SKU-1047,1083,99,149.7,0,0,0,1927014.39
2023-02-12,STR-008,SKU-1047,3,99,0.6,1,1,0,5337.99
2023-02-26,STR-008,SKU-1047,1059,99,239.8,0,0,0,1884310.47
2023-03-12,STR-008,SKU-1047,1160,99,175.4,0,0,0,2064022.8
2023-03-26,STR-008,SKU-1047,1196,99,424.6,0,0,0,2128078.68
2023-04-09,STR-008,SKU-1047,924,99,530.5,0,0,0,1644100.92
2023-04-23,STR-008,SKU-1047,927,99,85.9,0,0,0,1649438.91
2023-05-07,STR-008,SKU-1047,545,99,77.4,0,0,0,969734.85
2023-05-21,STR-008,SKU-1047,949,99,104.1,0,0,0,1688584.17
2023-06-04,STR-008,SKU-1047,645,99,633.2,0,0,0,1147667.85
2023-06-18,STR-008,SKU-1047,780,99,72.9,0,0,0,1387877.4
2023-07-02,STR-008,SKU-1047,144,99,15.4,0,0,0,256223.52
2023-07-16,STR-008,SKU-1047,1336,99,118.6,0,0,1,2377184.88
2023-07-30,STR-008,SKU-1047,1201,99,335.2,0,0,0,2136975.33
2023-08-13,STR-008,SKU-1047,1058,99,284.5,0,0,0,1882531.14
2023-08-27,STR-008,SKU-1047,561,99,86.3,0,0,0,998204.13
2023-09-10,STR-008,SKU-1047,622,99,59.8,0,0,0,1106743.26
2023-09-24,STR-008,SKU-1047,1122,99,100.3,0,0,0,1996408.26
2023-10-08,STR-008,SKU-1047,624,99,55.7,0,0,0,1110301.92
2023-10-22,STR-008,SKU-1047,971,99,163.4,0,0,0,1727729.43
2023-11-05,STR-008,SKU-1047,1243,99,175.1,0,0,1,2211707.19
2023-11-19,STR-008,SKU-1047,869,99,114.2,0,0,0,1546237.77
2023-12-03,STR-008,SKU-1047,540,99,61.2,0,0,0,960838.2
2023-12-17,STR-008,SKU-1047,477,99,52.3,0,0,0,848740.41
2023-12-31,STR-008,SKU-1047,958,99,107.9,0,0,0,1704598.14
2024-01-14,STR-008,SKU-1047,802,99,72.4,0,0,0,1427022.66
2024-01-28,STR-008,SKU-1047,50,99,20.7,1,0,0,88966.5
2024-02-11,STR-008,SKU-1047,1001,99,521.2,0,0,0,1781109.33
2024-02-25,STR-008,SKU-1047,1344,99,178.1,0,0,1,2391419.52
2024-03-10,STR-008,SKU-1047,910,99,104.4,0,0,0,1619190.3
2024-03-24,STR-008,SKU-1047,1294,99,169.9,0,0,1,2302453.02
2024-04-07,STR-008,SKU-1047,58,99,10.0,1,0,0,103201.14
2024-04-21,STR-008,SKU-1047,51,99,4.8,1,0,0,90745.83
2024-05-05,STR-008,SKU-1047,135,99,21.3,0,0,0,240209.55
2024-05-19,STR-008,SKU-1047,384,99,34.1,0,0,0,683262.72
2024-06-02,STR-008,SKU-1047,933,99,354.6,0,0,0,1660114.89
2024-06-16,STR-008,SKU-1047,246,99,44.5,0,0,0,437715.18
2024-06-30,STR-008,SKU-1047,365,99,69.1,0,0,0,649455.45
2023-01-01,STR-008,SKU-1048,423,53,76.5,0,0,0,746882.64
2023-01-15,STR-008,SKU-1048,348,53,78.3,0,0,0,614456.64
2023-01-29,STR-008,SKU-1048,1048,53,132.7,0,0,0,1850432.64
2023-02-12,STR-008,SKU-1048,735,53,78.1,0,0,0,1297774.8
2023-02-26,STR-008,SKU-1048,1709,53,530.7,0,0,1,3017547.12
2023-03-12,STR-008,SKU-1048,773,53,105.7,0,0,0,1364870.64
2023-03-26,STR-008,SKU-1048,939,53,146.7,0,0,0,1657973.52
2023-04-09,STR-008,SKU-1048,951,53,106.8,0,0,0,1679161.68
2023-04-23,STR-008,SKU-1048,1796,53,336.4,0,0,1,3171161.28
2023-05-07,STR-008,SKU-1048,1767,53,834.0,0,0,1,3119956.56
2023-05-21,STR-008,SKU-1048,1472,53,254.0,0,0,0,2599080.96
2023-06-04,STR-008,SKU-1048,51,53,7.7,1,0,0,90049.68
2023-06-18,STR-008,SKU-1048,291,53,53.1,0,0,0,513812.88
2023-07-02,STR-008,SKU-1048,1015,53,343.9,0,0,0,1792165.2
2023-07-16,STR-008,SKU-1048,1128,53,95.8,0,0,0,1991687.04
2023-07-30,STR-008,SKU-1048,516,53,425.8,0,0,0,911090.88
2023-08-13,STR-008,SKU-1048,32,53,19.7,1,0,0,56501.76
2023-08-27,STR-008,SKU-1048,1592,53,626.2,0,0,0,2810962.56
2023-09-10,STR-008,SKU-1048,401,53,123.7,0,0,0,708037.68
2023-09-24,STR-008,SKU-1048,1724,53,173.0,0,0,1,3044032.32
2023-10-08,STR-008,SKU-1048,681,53,119.5,0,0,0,1202428.08
2023-10-22,STR-008,SKU-1048,1184,53,486.7,0,0,0,2090565.12
2023-11-05,STR-008,SKU-1048,263,53,73.0,0,0,0,464373.84
2023-11-19,STR-008,SKU-1048,935,53,168.8,0,0,0,1650910.8
2023-12-03,STR-008,SKU-1048,273,53,255.9,0,0,0,482030.64
2023-12-17,STR-008,SKU-1048,111,53,12.7,0,0,0,195990.48
2023-12-31,STR-008,SKU-1048,714,53,64.0,0,0,0,1260695.52
2024-01-14,STR-008,SKU-1048,1417,53,150.1,0,0,0,2501968.56
2024-01-28,STR-008,SKU-1048,803,53,94.6,0,0,0,1417841.04
2024-02-11,STR-008,SKU-1048,1276,53,266.9,0,0,0,2253007.68
2024-02-25,STR-008,SKU-1048,862,53,133.5,0,0,0,1522016.16
2024-03-10,STR-008,SKU-1048,382,53,50.3,0,0,0,674489.76
2024-03-24,STR-008,SKU-1048,161,53,42.5,0,0,0,284274.48
2024-04-07,STR-008,SKU-1048,1504,53,203.4,0,0,0,2655582.72
2024-04-21,STR-008,SKU-1048,1699,53,253.4,0,0,1,2999890.32
2024-05-05,STR-008,SKU-1048,1457,53,675.5,0,0,0,2572595.76
2024-05-19,STR-008,SKU-1048,960,53,188.8,0,0,0,1695052.8
2024-06-02,STR-008,SKU-1048,708,53,355.8,0,0,0,1250101.44
2024-06-16,STR-008,SKU-1048,96,53,11.6,0,0,0,169505.28
2024-06-30,STR-008,SKU-1048,933,53,162.4,0,0,0,1647379.44
2023-01-01,STR-008,SKU-1049,727,36,192.9,0,0,0,555086.31
2023-01-15,STR-008,SKU-1049,1692,36,239.6,0,0,1,1291892.76
2023-01-29,STR-008,SKU-1049,1364,36,114.1,0,0,0,1041454.92
2023-02-12,STR-008,SKU-1049,821,36,228.1,0,0,0,626858.13
2023-02-26,STR-008,SKU-1049,831,36,148.0,0,0,0,634493.43
